
KNOT1
tra 6001  0.0000E+00  0.0000E+00  0.0000E+00
rot 6012  0.0000E+00  0.0000E+00  0.0000E+00
exp 6013  0.0000E+00

KNOT1
tra 6002  0.0000E+00  0.0000E+00  0.0000E+00
rot 6020  0.0000E+00  0.0000E+00  0.0000E+00
exp 6021  0.0000E+00

KNOT1
tra 6003  0.0000E+00  0.0000E+00  0.0000E+00
rot 6028  0.0000E+00  0.0000E+00  0.0000E+00
exp 6029  0.0000E+00

KNOT1
tra 6004  0.0000E+00  0.0000E+00  0.0000E+00
rot 6036  0.0000E+00  0.0000E+00  0.0000E+00
exp 6037  0.0000E+00

KNOT1
tra 6005  0.0000E+00  0.0000E+00  0.0000E+00
rot 6044  0.0000E+00  0.0000E+00  0.0000E+00
exp 6045  0.0000E+00

KNOT1
tra 6006  0.0000E+00  0.0000E+00  0.0000E+00
rot 6052  0.0000E+00  0.0000E+00  0.0000E+00
exp 6053  0.0000E+00

KNOT1
tra 6007  0.0000E+00  0.0000E+00  0.0000E+00
rot 6060  0.0000E+00  0.0000E+00  0.0000E+00
exp 6061  0.0000E+00

KNOT1
tra 6008  0.0000E+00  0.0000E+00  0.0000E+00
rot 6068  0.0000E+00  0.0000E+00  0.0000E+00
exp 6069  0.0000E+00

 displacements (vx,vy,vz) for set NBALLALL and time  0.1000000E-02

         1  1.000000E-01  6.343200E-19 -4.769806E-03
         2  1.000000E-01  1.128663E-18 -4.769806E-03
         3  1.000000E-01  1.242140E-18 -4.769806E-03
         4  1.000000E-01 -1.807727E-20 -4.769806E-03
         5  1.000000E-01 -1.348380E-18 -4.769806E-03
         6  1.000000E-01  3.574388E-19 -4.769806E-03
         7  1.000000E-01 -6.100169E-19 -4.769806E-03
         8  1.000000E-01 -9.399967E-19 -4.769806E-03
         9  1.000000E-01 -5.259469E-20 -4.769806E-03
        10  1.000000E-01  6.158849E-19 -4.769806E-03
        11  1.000000E-01 -8.170194E-19 -4.769806E-03
        12  1.000000E-01 -1.802329E-18 -4.769806E-03
        13  1.000000E-01  9.160152E-19 -4.769806E-03
        14  1.000000E-01 -6.408496E-19 -4.769806E-03
        15  1.000000E-01 -1.805429E-18 -4.769806E-03
        16  1.000000E-01  7.033848E-19 -4.769806E-03
        17  1.000000E-01 -1.474170E-18 -4.769806E-03
        18  1.000000E-01  1.010924E-18 -4.769806E-03
        19  1.000000E-01  2.269045E-18 -4.769806E-03
        20  1.000000E-01  4.892760E-20 -4.769806E-03
        21  1.000000E-01 -6.800527E-19 -4.769806E-03
        22  1.000000E-01  1.431868E-18 -4.769806E-03
        23  1.000000E-01 -1.038718E-18 -4.769806E-03
        24  1.000000E-01 -1.133371E-18 -4.769806E-03
        25  1.000000E-01 -9.873069E-19 -4.769806E-03
        26  1.000000E-01 -5.200422E-19 -4.769806E-03
        27  1.000000E-01  4.595971E-19 -4.769806E-03
        28  1.000000E-01 -1.884718E-18 -4.769806E-03
        29  1.000000E-01 -8.786375E-19 -4.769806E-03
        30  1.000000E-01 -3.463004E-18 -4.769806E-03
        31  1.000000E-01  8.193332E-20 -4.769806E-03
        32  1.000000E-01 -1.725683E-18 -4.769806E-03
        33  1.000000E-01 -1.572786E-18 -4.769806E-03
        34  1.000000E-01 -8.638356E-19 -4.769806E-03
        35  1.000000E-01 -5.708639E-20 -4.769806E-03
        36  1.000000E-01  3.361863E-19 -4.769806E-03
        37  1.000000E-01 -2.004312E-18 -4.769806E-03
        38  1.000000E-01 -1.006746E-18 -4.769806E-03
        39  1.000000E-01 -4.809733E-19 -4.769806E-03
        40  1.000000E-01 -1.561037E-18 -4.769806E-03
        41  1.000000E-01 -5.846266E-19 -4.769806E-03
        42  1.000000E-01  1.922563E-19 -4.769806E-03
        43  1.000000E-01 -1.827689E-19 -4.769806E-03
        44  1.000000E-01  1.298970E-18 -4.769806E-03
        45  1.000000E-01 -6.739945E-19 -4.769806E-03
        46  1.000000E-01 -9.493365E-19 -4.769806E-03
        47  1.000000E-01 -1.039942E-18 -4.769806E-03
